TABLE:  "Element Forces - Beams"
Story,Beam,UniqueName,Output Case,Case Type,Station,P,V2,V3,T,M2,M3
Nivel 2,B3,137,1.1(CM+CVa+Sy),Combination,5.2500,0,-5.9753,0,0,0,1.8408
Nivel 2,B3,137,1.1(CM+CVa+Sy),Combination,6.1250,0,-8.5719,0,0,0,-4.5236
Nivel 2,B3,137,1.1(CM+CVa+Sy),Combination,7.0000,0,-11.1685,0,0,0,-13.1601
Nivel 2,B1,135,1.1(CM+CVa-Sy),Combination,0.0000,0,11.1685,0,0,0,-13.1601
Nivel 2,B1,135,1.1(CM+CVa-Sy),Combination,0.8750,0,8.5719,0,0,0,-4.5236
Nivel 2,B1,135,1.1(CM+CVa-Sy),Combination,1.7500,0,5.9753,0,0,0,1.8408
Nivel 2,B1,135,1.1(CM+CVa-Sy),Combination,2.6250,0,3.3788,0,0,0,5.9332
Nivel 2,B1,135,1.1(CM+CVa-Sy),Combination,3.5000,0,0.7822,0,0,0,7.7536
Nivel 2,B1,135,1.1(CM+CVa-Sy),Combination,4.3750,0,-1.8144,0,0,0,7.3020
Nivel 2,B1,135,1.1(CM+CVa-Sy),Combination,5.2500,0,-4.4110,0,0,0,4.5784
Nivel 2,B1,135,1.1(CM+CVa-Sy),Combination,6.1250,0,-7.0076,0,0,0,-0.4172
Nivel 2,B1,135,1.1(CM+CVa-Sy),Combination,7.0000,0,-9.6042,0,0,0,-7.6849
Nivel 2,B2,136,1.1(CM+CVa-Sy),Combination,0.0000,0,11.8949,0,0,0,-18.2449
Nivel 2,B2,136,1.1(CM+CVa-Sy),Combination,0.8750,0,9.2983,0,0,0,-8.9728
Nivel 2,B2,136,1.1(CM+CVa-Sy),Combination,1.7500,0,6.7017,0,0,0,-1.9728
Nivel 2,B2,136,1.1(CM+CVa-Sy),Combination,2.6250,0,4.1052,0,0,0,2.7552
Nivel 2,B2,136,1.1(CM+CVa-Sy),Combination,3.5000,0,1.5086,0,0,0,5.2112
Nivel 2,B2,136,1.1(CM+CVa-Sy),Combination,4.3750,0,-1.0880,0,0,0,5.3952
Nivel 2,B2,136,1.1(CM+CVa-Sy),Combination,5.2500,0,-3.6846,0,0,0,3.3072
Nivel 2,B2,136,1.1(CM+CVa-Sy),Combination,6.1250,0,-6.2812,0,0,0,-1.0528
Nivel 2,B2,136,1.1(CM+CVa-Sy),Combination,7.0000,0,-8.8778,0,0,0,-7.6849
Nivel 2,B3,137,1.1(CM+CVa-Sy),Combination,0.0000,0,12.6213,0,0,0,-18.2449
Nivel 2,B3,137,1.1(CM+CVa-Sy),Combination,0.8750,0,10.0247,0,0,0,-8.3372
Nivel 2,B3,137,1.1(CM+CVa-Sy),Combination,1.7500,0,7.4281,0,0,0,-0.7016
Nivel 2,B3,137,1.1(CM+CVa-Sy),Combination,2.6250,0,4.8316,0,0,0,4.6620
Nivel 2,B3,137,1.1(CM+CVa-Sy),Combination,3.5000,0,2.2350,0,0,0,7.7536
Nivel 2,B3,137,1.1(CM+CVa-Sy),Combination,4.3750,0,-0.3616,0,0,0,8.5732
Nivel 2,B3,137,1.1(CM+CVa-Sy),Combination,5.2500,0,-2.9582,0,0,0,7.1208
Nivel 2,B3,137,1.1(CM+CVa-Sy),Combination,6.1250,0,-5.5548,0,0,0,3.3964
Nivel 2,B3,137,1.1(CM+CVa-Sy),Combination,7.0000,0,-8.1514,0,0,0,-2.6001
Nivel 2,B1,135,CM+CV,Combination,0.0000,0,10.1042,0,0,0,-8.2425
Nivel 2,B1,135,CM+CV,Combination,0.8750,0,7.3882,0,0,0,-0.5896
Nivel 2,B1,135,CM+CV,Combination,1.7500,0,4.6722,0,0,0,4.6869
Nivel 2,B1,135,CM+CV,Combination,2.6250,0,1.9562,0,0,0,7.5868
Nivel 2,B1,135,CM+CV,Combination,3.5000,0,-0.7598,0,0,0,8.1102
Nivel 2,B1,135,CM+CV,Combination,4.3750,0,-3.4758,0,0,0,6.2571
Nivel 2,B1,135,CM+CV,Combination,5.2500,0,-6.1918,0,0,0,2.0276
Nivel 2,B1,135,CM+CV,Combination,6.1250,0,-8.9078,0,0,0,-4.5785
Nivel 2,B1,135,CM+CV,Combination,7.0000,0,-11.6238,0,0,0,-13.5611
Nivel 2,B2,136,CM+CV,Combination,0.0000,0,10.8640,0,0,0,-13.5611
Nivel 2,B2,136,CM+CV,Combination,0.8750,0,8.1480,0,0,0,-5.2434
Nivel 2,B2,136,CM+CV,Combination,1.7500,0,5.4320,0,0,0,0.6979
Nivel 2,B2,136,CM+CV,Combination,2.6250,0,2.7160,0,0,0,4.2626
Nivel 2,B2,136,CM+CV,Combination,3.5000,0,-0.0000,0,0,0,5.4509
Nivel 2,B2,136,CM+CV,Combination,4.3750,0,-2.7160,0,0,0,4.2626
Nivel 2,B2,136,CM+CV,Combination,5.2500,0,-5.4320,0,0,0,0.6979
Nivel 2,B2,136,CM+CV,Combination,6.1250,0,-8.1480,0,0,0,-5.2434
Nivel 2,B2,136,CM+CV,Combination,7.0000,0,-10.8640,0,0,0,-13.5611
Nivel 2,B3,137,CM+CV,Combination,0.0000,0,11.6238,0,0,0,-13.5611
Nivel 2,B3,137,CM+CV,Combination,0.8750,0,8.9078,0,0,0,-4.5785
Nivel 2,B3,137,CM+CV,Combination,1.7500,0,6.1918,0,0,0,2.0276
Nivel 2,B3,137,CM+CV,Combination,2.6250,0,3.4758,0,0,0,6.2571
Nivel 2,B3,137,CM+CV,Combination,3.5000,0,0.7598,0,0,0,8.1102
Nivel 2,B3,137,CM+CV,Combination,4.3750,0,-1.9562,0,0,0,7.5868
Nivel 2,B3,137,CM+CV,Combination,5.2500,0,-4.6722,0,0,0,4.6869
Nivel 2,B3,137,CM+CV,Combination,6.1250,0,-7.3882,0,0,0,-0.5896
Nivel 2,B3,137,CM+CV,Combination,7.0000,0,-10.1042,0,0,0,-8.2425
Nivel 2,B1,135,CM+0.4CV,Combination,0.0000,0,8.5173,0,0,0,-6.9480
Nivel 2,B1,135,CM+0.4CV,Combination,0.8750,0,6.2278,0,0,0,-0.4970
Nivel 2,B1,135,CM+0.4CV,Combination,1.7500,0,3.9384,0,0,0,3.9508
Nivel 2,B1,135,CM+0.4CV,Combination,2.6250,0,1.6490,0,0,0,6.3952
Nivel 2,B1,135,CM+0.4CV,Combination,3.5000,0,-0.6405,0,0,0,6.8365
Nivel 2,B1,135,CM+0.4CV,Combination,4.3750,0,-2.9299,0,0,0,5.2744
Nivel 2,B1,135,CM+0.4CV,Combination,5.2500,0,-5.2193,0,0,0,1.7091
Nivel 2,B1,135,CM+0.4CV,Combination,6.1250,0,-7.5088,0,0,0,-3.8594
Nivel 2,B1,135,CM+0.4CV,Combination,7.0000,0,-9.7982,0,0,0,-11.4313
Nivel 2,B2,136,CM+0.4CV,Combination,0.0000,0,9.1578,0,0,0,-11.4313
Nivel 2,B2,136,CM+0.4CV,Combination,0.8750,0,6.8683,0,0,0,-4.4199
Nivel 2,B2,136,CM+0.4CV,Combination,1.7500,0,4.5789,0,0,0,0.5883
Nivel 2,B2,136,CM+0.4CV,Combination,2.6250,0,2.2894,0,0,0,3.5932
Nivel 2,B2,136,CM+0.4CV,Combination,3.5000,0,-0.0000,0,0,0,4.5948
Nivel 2,B2,136,CM+0.4CV,Combination,4.3750,0,-2.2894,0,0,0,3.5932
Nivel 2,B2,136,CM+0.4CV,Combination,5.2500,0,-4.5789,0,0,0,0.5883
Nivel 2,B2,136,CM+0.4CV,Combination,6.1250,0,-6.8683,0,0,0,-4.4199
Nivel 2,B2,136,CM+0.4CV,Combination,7.0000,0,-9.1578,0,0,0,-11.4313
Nivel 2,B3,137,CM+0.4CV,Combination,0.0000,0,9.7982,0,0,0,-11.4313
Nivel 2,B3,137,CM+0.4CV,Combination,0.8750,0,7.5088,0,0,0,-3.8594
Nivel 2,B3,137,CM+0.4CV,Combination,1.7500,0,5.2193,0,0,0,1.7091
Nivel 2,B3,137,CM+0.4CV,Combination,2.6250,0,2.9299,0,0,0,5.2744
Nivel 2,B3,137,CM+0.4CV,Combination,3.5000,0,0.6405,0,0,0,6.8365
Nivel 2,B3,137,CM+0.4CV,Combination,4.3750,0,-1.6490,0,0,0,6.3952
Nivel 2,B3,137,CM+0.4CV,Combination,5.2500,0,-3.9384,0,0,0,3.9508
Nivel 2,B3,137,CM+0.4CV,Combination,6.1250,0,-6.2278,0,0,0,-0.4970
Nivel 2,B3,137,CM+0.4CV,Combination,7.0000,0,-8.5173,0,0,0,-6.9480
Nivel 2,B4,138,1.3CM+1.5CV,Combination,0.0000,0,25.1960,0,0,0,-20.5536
Nivel 2,B4,138,1.3CM+1.5CV,Combination,0.8750,0,18.4234,0,0,0,-1.4702
Nivel 2,B4,138,1.3CM+1.5CV,Combination,1.7500,0,11.6507,0,0,0,11.6872
Nivel 2,B4,138,1.3CM+1.5CV,Combination,2.6250,0,4.8780,0,0,0,18.9186
Nivel 2,B4,138,1.3CM+1.5CV,Combination,3.5000,0,-1.8947,0,0,0,20.2238
Nivel 2,B4,138,1.3CM+1.5CV,Combination,4.3750,0,-8.6673,0,0,0,15.6029
Nivel 2,B4,138,1.3CM+1.5CV,Combination,5.2500,0,-15.4400,0,0,0,5.0559
Nivel 2,B4,138,1.3CM+1.5CV,Combination,6.1250,0,-22.2127,0,0,0,-11.4171
Nivel 2,B4,138,1.3CM+1.5CV,Combination,7.0000,0,-28.9854,0,0,0,-33.8163
Nivel 2,B5,139,1.3CM+1.5CV,Combination,0.0000,0,27.0907,0,0,0,-33.8163
Nivel 2,B5,139,1.3CM+1.5CV,Combination,0.8750,0,20.3180,0,0,0,-13.0749
Nivel 2,B5,139,1.3CM+1.5CV,Combination,1.7500,0,13.5453,0,0,0,1.7403
Nivel 2,B5,139,1.3CM+1.5CV,Combination,2.6250,0,6.7727,0,0,0,10.6294
Nivel 2,B5,139,1.3CM+1.5CV,Combination,3.5000,0,-0.0000,0,0,0,13.5925
Nivel 2,B5,139,1.3CM+1.5CV,Combination,4.3750,0,-6.7727,0,0,0,10.6294
Nivel 2,B5,139,1.3CM+1.5CV,Combination,5.2500,0,-13.5454,0,0,0,1.7403
Nivel 2,B5,139,1.3CM+1.5CV,Combination,6.1250,0,-20.3180,0,0,0,-13.0749
Nivel 2,B5,139,1.3CM+1.5CV,Combination,7.0000,0,-27.0907,0,0,0,-33.8163
Nivel 2,B6,140,1.3CM+1.5CV,Combination,0.0000,0,28.9854,0,0,0,-33.8163
Nivel 2,B6,140,1.3CM+1.5CV,Combination,0.8750,0,22.2127,0,0,0,-11.4171
Nivel 2,B6,140,1.3CM+1.5CV,Combination,1.7500,0,15.4400,0,0,0,5.0559
Nivel 2,B6,140,1.3CM+1.5CV,Combination,2.6250,0,8.6673,0,0,0,15.6029
Nivel 2,B6,140,1.3CM+1.5CV,Combination,3.5000,0,1.8947,0,0,0,20.2238
Nivel 2,B6,140,1.3CM+1.5CV,Combination,4.3750,0,-4.8780,0,0,0,18.9186
Nivel 2,B6,140,1.3CM+1.5CV,Combination,5.2500,0,-11.6507,0,0,0,11.6872
Nivel 2,B6,140,1.3CM+1.5CV,Combination,6.1250,0,-18.4234,0,0,0,-1.4702
Nivel 2,B6,140,1.3CM+1.5CV,Combination,7.0000,0,-25.1960,0,0,0,-20.5536
Nivel 2,B4,138,1.1(CM+CVa+Sx),Combination,0.0000,0,12.4866,0,0,0,3.3120
Nivel 2,B4,138,1.1(CM+CVa+Sx),Combination,0.8750,0,7.7786,0,0,0,12.1780
Nivel 2,B4,138,1.1(CM+CVa+Sx),Combination,1.7500,0,3.0705,0,0,0,16.9245
Nivel 2,B4,138,1.1(CM+CVa+Sx),Combination,2.6250,0,-1.6376,0,0,0,17.5514
Nivel 2,B4,138,1.1(CM+CVa+Sx),Combination,3.5000,0,-6.3457,0,0,0,14.0587
Nivel 2,B4,138,1.1(CM+CVa+Sx),Combination,4.3750,0,-11.0537,0,0,0,6.4465
Nivel 2,B4,138,1.1(CM+CVa+Sx),Combination,5.2500,0,-15.7618,0,0,0,-5.2853
Nivel 2,B4,138,1.1(CM+CVa+Sx),Combination,6.1250,0,-20.4699,0,0,0,-21.1367
Nivel 2,B4,138,1.1(CM+CVa+Sx),Combination,7.0000,0,-25.1779,0,0,0,-41.1076
Nivel 2,B5,139,1.1(CM+CVa+Sx),Combination,0.0000,0,13.8037,0,0,0,-5.9076
Nivel 2,B5,139,1.1(CM+CVa+Sx),Combination,0.8750,0,9.0956,0,0,0,4.1109
Nivel 2,B5,139,1.1(CM+CVa+Sx),Combination,1.7500,0,4.3876,0,0,0,10.0098
Nivel 2,B5,139,1.1(CM+CVa+Sx),Combination,2.6250,0,-0.3205,0,0,0,11.7891
Nivel 2,B5,139,1.1(CM+CVa+Sx),Combination,3.5000,0,-5.0286,0,0,0,9.4489
Nivel 2,B5,139,1.1(CM+CVa+Sx),Combination,4.3750,0,-9.7366,0,0,0,2.9891
Nivel 2,B5,139,1.1(CM+CVa+Sx),Combination,5.2500,0,-14.4447,0,0,0,-7.5902
Nivel 2,B5,139,1.1(CM+CVa+Sx),Combination,6.1250,0,-19.1528,0,0,0,-22.2891
Nivel 2,B5,139,1.1(CM+CVa+Sx),Combination,7.0000,0,-23.8608,0,0,0,-41.1076
Nivel 2,B6,140,1.1(CM+CVa+Sx),Combination,0.0000,0,15.1208,0,0,0,-5.9076
Nivel 2,B6,140,1.1(CM+CVa+Sx),Combination,0.8750,0,10.4127,0,0,0,5.2633
Nivel 2,B6,140,1.1(CM+CVa+Sx),Combination,1.7500,0,5.7046,0,0,0,12.3147
Nivel 2,B6,140,1.1(CM+CVa+Sx),Combination,2.6250,0,0.9966,0,0,0,15.2465
Nivel 2,B6,140,1.1(CM+CVa+Sx),Combination,3.5000,0,-3.7115,0,0,0,14.0587
Nivel 2,B6,140,1.1(CM+CVa+Sx),Combination,4.3750,0,-8.4196,0,0,0,8.7514
Nivel 2,B6,140,1.1(CM+CVa+Sx),Combination,5.2500,0,-13.1276,0,0,0,-0.6755
Nivel 2,B6,140,1.1(CM+CVa+Sx),Combination,6.1250,0,-17.8357,0,0,0,-14.2220
Nivel 2,B6,140,1.1(CM+CVa+Sx),Combination,7.0000,0,-22.5438,0,0,0,-31.8880
Nivel 2,B4,138,1.1(CM+CVa-Sx),Combination,0.0000,0,22.5438,0,0,0,-31.8880
Nivel 2,B4,138,1.1(CM+CVa-Sx),Combination,0.8750,0,17.8357,0,0,0,-14.2220
Nivel 2,B4,138,1.1(CM+CVa-Sx),Combination,1.7500,0,13.1276,0,0,0,-0.6755
Nivel 2,B4,138,1.1(CM+CVa-Sx),Combination,2.6250,0,8.4196,0,0,0,8.7514
Nivel 2,B4,138,1.1(CM+CVa-Sx),Combination,3.5000,0,3.7115,0,0,0,14.0587
Nivel 2,B4,138,1.1(CM+CVa-Sx),Combination,4.3750,0,-0.9966,0,0,0,15.2465
Nivel 2,B4,138,1.1(CM+CVa-Sx),Combination,5.2500,0,-5.7046,0,0,0,12.3147
Nivel 2,B4,138,1.1(CM+CVa-Sx),Combination,6.1250,0,-10.4127,0,0,0,5.2633
Nivel 2,B4,138,1.1(CM+CVa-Sx),Combination,7.0000,0,-15.1208,0,0,0,-5.9076
Nivel 2,B5,139,1.1(CM+CVa-Sx),Combination,0.0000,0,23.8608,0,0,0,-41.1076
Nivel 2,B5,139,1.1(CM+CVa-Sx),Combination,0.8750,0,19.1528,0,0,0,-22.2891
Nivel 2,B5,139,1.1(CM+CVa-Sx),Combination,1.7500,0,14.4447,0,0,0,-7.5902
Nivel 2,B5,139,1.1(CM+CVa-Sx),Combination,2.6250,0,9.7366,0,0,0,2.9891
Nivel 2,B5,139,1.1(CM+CVa-Sx),Combination,3.5000,0,5.0286,0,0,0,9.4489
Nivel 2,B5,139,1.1(CM+CVa-Sx),Combination,4.3750,0,0.3205,0,0,0,11.7891
Nivel 2,B5,139,1.1(CM+CVa-Sx),Combination,5.2500,0,-4.3876,0,0,0,10.0098
Nivel 2,B5,139,1.1(CM+CVa-Sx),Combination,6.1250,0,-9.0956,0,0,0,4.1109
Nivel 2,B5,139,1.1(CM+CVa-Sx),Combination,7.0000,0,-13.8037,0,0,0,-5.9076
Nivel 2,B6,140,1.1(CM+CVa-Sx),Combination,0.0000,0,25.1779,0,0,0,-41.1076
Nivel 2,B6,140,1.1(CM+CVa-Sx),Combination,0.8750,0,20.4699,0,0,0,-21.1367
Nivel 2,B6,140,1.1(CM+CVa-Sx),Combination,1.7500,0,15.7618,0,0,0,-5.2853
Nivel 2,B6,140,1.1(CM+CVa-Sx),Combination,2.6250,0,11.0537,0,0,0,6.4465
Nivel 2,B6,140,1.1(CM+CVa-Sx),Combination,3.5000,0,6.3457,0,0,0,14.0587
Nivel 2,B6,140,1.1(CM+CVa-Sx),Combination,4.3750,0,1.6376,0,0,0,17.5514
Nivel 2,B6,140,1.1(CM+CVa-Sx),Combination,5.2500,0,-3.0705,0,0,0,16.9245
Nivel 2,B6,140,1.1(CM+CVa-Sx),Combination,6.1250,0,-7.7786,0,0,0,12.1780
Nivel 2,B6,140,1.1(CM+CVa-Sx),Combination,7.0000,0,-12.4866,0,0,0,3.3120
Nivel 2,B4,138,1.1(CM+CVa+Sy),Combination,0.0000,0,16.0066,0,0,0,-9.0080
Nivel 2,B4,138,1.1(CM+CVa+Sy),Combination,0.8750,0,11.2986,0,0,0,2.9380
Nivel 2,B4,138,1.1(CM+CVa+Sy),Combination,1.7500,0,6.5905,0,0,0,10.7645
Nivel 2,B4,138,1.1(CM+CVa+Sy),Combination,2.6250,0,1.8824,0,0,0,14.4714
Nivel 2,B4,138,1.1(CM+CVa+Sy),Combination,3.5000,0,-2.8257,0,0,0,14.0587
Nivel 2,B4,138,1.1(CM+CVa+Sy),Combination,4.3750,0,-7.5337,0,0,0,9.5265
Nivel 2,B4,138,1.1(CM+CVa+Sy),Combination,5.2500,0,-12.2418,0,0,0,0.8747
Nivel 2,B4,138,1.1(CM+CVa+Sy),Combination,6.1250,0,-16.9499,0,0,0,-11.8967
Nivel 2,B4,138,1.1(CM+CVa+Sy),Combination,7.0000,0,-21.6579,0,0,0,-28.7876
Nivel 2,B5,139,1.1(CM+CVa+Sy),Combination,0.0000,0,17.3237,0,0,0,-18.2276
Nivel 2,B5,139,1.1(CM+CVa+Sy),Combination,0.8750,0,12.6156,0,0,0,-5.1291
Nivel 2,B5,139,1.1(CM+CVa+Sy),Combination,1.7500,0,7.9076,0,0,0,3.8498
Nivel 2,B5,139,1.1(CM+CVa+Sy),Combination,2.6250,0,3.1995,0,0,0,8.7091
Nivel 2,B5,139,1.1(CM+CVa+Sy),Combination,3.5000,0,-1.5086,0,0,0,9.4489
Nivel 2,B5,139,1.1(CM+CVa+Sy),Combination,4.3750,0,-6.2166,0,0,0,6.0691
Nivel 2,B5,139,1.1(CM+CVa+Sy),Combination,5.2500,0,-10.9247,0,0,0,-1.4302
Nivel 2,B5,139,1.1(CM+CVa+Sy),Combination,6.1250,0,-15.6328,0,0,0,-13.0491
Nivel 2,B5,139,1.1(CM+CVa+Sy),Combination,7.0000,0,-20.3408,0,0,0,-28.7876
Nivel 2,B6,140,1.1(CM+CVa+Sy),Combination,0.0000,0,18.6408,0,0,0,-18.2276
Nivel 2,B6,140,1.1(CM+CVa+Sy),Combination,0.8750,0,13.9327,0,0,0,-3.9767
Nivel 2,B6,140,1.1(CM+CVa+Sy),Combination,1.7500,0,9.2246,0,0,0,6.1547
Nivel 2,B6,140,1.1(CM+CVa+Sy),Combination,2.6250,0,4.5166,0,0,0,12.1665
Nivel 2,B6,140,1.1(CM+CVa+Sy),Combination,3.5000,0,-0.1915,0,0,0,14.0587
Nivel 2,B6,140,1.1(CM+CVa+Sy),Combination,4.3750,0,-4.8996,0,0,0,11.8314
Nivel 2,B6,140,1.1(CM+CVa+Sy),Combination,5.2500,0,-9.6076,0,0,0,5.4845
Nivel 2,B6,140,1.1(CM+CVa+Sy),Combination,6.1250,0,-14.3157,0,0,0,-4.9820
Nivel 2,B6,140,1.1(CM+CVa+Sy),Combination,7.0000,0,-19.0238,0,0,0,-19.5680
Nivel 2,B4,138,1.1(CM+CVa-Sy),Combination,0.0000,0,19.0238,0,0,0,-19.5680
Nivel 2,B4,138,1.1(CM+CVa-Sy),Combination,0.8750,0,14.3157,0,0,0,-4.9820
Nivel 2,B4,138,1.1(CM+CVa-Sy),Combination,1.7500,0,9.6076,0,0,0,5.4845
Nivel 2,B4,138,1.1(CM+CVa-Sy),Combination,2.6250,0,4.8996,0,0,0,11.8314
Nivel 2,B4,138,1.1(CM+CVa-Sy),Combination,3.5000,0,0.1915,0,0,0,14.0587
Nivel 2,B4,138,1.1(CM+CVa-Sy),Combination,4.3750,0,-4.5166,0,0,0,12.1665
Nivel 2,B4,138,1.1(CM+CVa-Sy),Combination,5.2500,0,-9.2246,0,0,0,6.1547
Nivel 2,B4,138,1.1(CM+CVa-Sy),Combination,6.1250,0,-13.9327,0,0,0,-3.9767
Nivel 2,B4,138,1.1(CM+CVa-Sy),Combination,7.0000,0,-18.6408,0,0,0,-18.2276
Nivel 2,B5,139,1.1(CM+CVa-Sy),Combination,0.0000,0,20.3408,0,0,0,-28.7876
Nivel 2,B5,139,1.1(CM+CVa-Sy),Combination,0.8750,0,15.6328,0,0,0,-13.0491
Nivel 2,B5,139,1.1(CM+CVa-Sy),Combination,1.7500,0,10.9247,0,0,0,-1.4302
Nivel 2,B5,139,1.1(CM+CVa-Sy),Combination,2.6250,0,6.2166,0,0,0,6.0691
Nivel 2,B5,139,1.1(CM+CVa-Sy),Combination,3.5000,0,1.5086,0,0,0,9.4489
Nivel 2,B5,139,1.1(CM+CVa-Sy),Combination,4.3750,0,-3.1995,0,0,0,8.7091
Nivel 2,B5,139,1.1(CM+CVa-Sy),Combination,5.2500,0,-7.9076,0,0,0,3.8498
Nivel 2,B5,139,1.1(CM+CVa-Sy),Combination,6.1250,0,-12.6156,0,0,0,-5.1291
Nivel 2,B5,139,1.1(CM+CVa-Sy),Combination,7.0000,0,-17.3237,0,0,0,-18.2276
Nivel 2,B6,140,1.1(CM+CVa-Sy),Combination,0.0000,0,21.6579,0,0,0,-28.7876
Nivel 2,B6,140,1.1(CM+CVa-Sy),Combination,0.8750,0,16.9499,0,0,0,-11.8967
Nivel 2,B6,140,1.1(CM+CVa-Sy),Combination,1.7500,0,12.2418,0,0,0,0.8747
Nivel 2,B6,140,1.1(CM+CVa-Sy),Combination,2.6250,0,7.5337,0,0,0,9.5265
Nivel 2,B6,140,1.1(CM+CVa-Sy),Combination,3.5000,0,2.8257,0,0,0,14.0587
Nivel 2,B6,140,1.1(CM+CVa-Sy),Combination,4.3750,0,-1.8824,0,0,0,14.4714
Nivel 2,B6,140,1.1(CM+CVa-Sy),Combination,5.2500,0,-6.5905,0,0,0,10.7645
Nivel 2,B6,140,1.1(CM+CVa-Sy),Combination,6.1250,0,-11.2986,0,0,0,2.9380
Nivel 2,B6,140,1.1(CM+CVa-Sy),Combination,7.0000,0,-16.0066,0,0,0,-9.0080
Nivel 2,B4,138,CM+CV,Combination,0.0000,0,18.5678,0,0,0,-15.1466
Nivel 2,B4,138,CM+CV,Combination,0.8750,0,13.5768,0,0,0,-1.0834
Nivel 2,B4,138,CM+CV,Combination,1.7500,0,8.5858,0,0,0,8.6127
Nivel 2,B4,138,CM+CV,Combination,2.6250,0,3.5948,0,0,0,13.9417
Nivel 2,B4,138,CM+CV,Combination,3.5000,0,-1.3962,0,0,0,14.9035
Nivel 2,B4,138,CM+CV,Combination,4.3750,0,-6.3872,0,0,0,11.4983
Nivel 2,B4,138,CM+CV,Combination,5.2500,0,-11.3782,0,0,0,3.7259
Nivel 2,B4,138,CM+CV,Combination,6.1250,0,-16.3692,0,0,0,-8.4136
Nivel 2,B4,138,CM+CV,Combination,7.0000,0,-21.3602,0,0,0,-24.9203
Nivel 2,B5,139,CM+CV,Combination,0.0000,0,19.9640,0,0,0,-24.9203
Nivel 2,B5,139,CM+CV,Combination,0.8750,0,14.9730,0,0,0,-9.6353
Nivel 2,B5,139,CM+CV,Combination,1.7500,0,9.9820,0,0,0,1.2825
Nivel 2,B5,139,CM+CV,Combination,2.6250,0,4.9910,0,0,0,7.8332
Nivel 2,B5,139,CM+CV,Combination,3.5000,0,0.0000,0,0,0,10.0167
Nivel 2,B5,139,CM+CV,Combination,4.3750,0,-4.9910,0,0,0,7.8332
Nivel 2,B5,139,CM+CV,Combination,5.2500,0,-9.9820,0,0,0,1.2825
Nivel 2,B5,139,CM+CV,Combination,6.1250,0,-14.9730,0,0,0,-9.6353
Nivel 2,B5,139,CM+CV,Combination,7.0000,0,-19.9640,0,0,0,-24.9203
Nivel 2,B6,140,CM+CV,Combination,0.0000,0,21.3602,0,0,0,-24.9203
Nivel 2,B6,140,CM+CV,Combination,0.8750,0,16.3692,0,0,0,-8.4136
Nivel 2,B6,140,CM+CV,Combination,1.7500,0,11.3782,0,0,0,3.7259
Nivel 2,B6,140,CM+CV,Combination,2.6250,0,6.3872,0,0,0,11.4983
Nivel 2,B6,140,CM+CV,Combination,3.5000,0,1.3962,0,0,0,14.9035
Nivel 2,B6,140,CM+CV,Combination,4.3750,0,-3.5948,0,0,0,13.9417
Nivel 2,B6,140,CM+CV,Combination,5.2500,0,-8.5858,0,0,0,8.6127
Nivel 2,B6,140,CM+CV,Combination,6.1250,0,-13.5768,0,0,0,-1.0834
Nivel 2,B6,140,CM+CV,Combination,7.0000,0,-18.5678,0,0,0,-15.1466
Nivel 2,B4,138,CM+0.4CV,Combination,0.0000,0,15.3939,0,0,0,-12.5576
Nivel 2,B4,138,CM+0.4CV,Combination,0.8750,0,11.2561,0,0,0,-0.8982
Nivel 2,B4,138,CM+0.4CV,Combination,1.7500,0,7.1182,0,0,0,7.1405
Nivel 2,B4,138,CM+0.4CV,Combination,2.6250,0,2.9803,0,0,0,11.5586
Nivel 2,B4,138,CM+0.4CV,Combination,3.5000,0,-1.1576,0,0,0,12.3560
Nivel 2,B4,138,CM+0.4CV,Combination,4.3750,0,-5.2954,0,0,0,9.5328
Nivel 2,B4,138,CM+0.4CV,Combination,5.2500,0,-9.4333,0,0,0,3.0890
Nivel 2,B4,138,CM+0.4CV,Combination,6.1250,0,-13.5712,0,0,0,-6.9755
Nivel 2,B4,138,CM+0.4CV,Combination,7.0000,0,-17.7091,0,0,0,-20.6606
Nivel 2,B5,139,CM+0.4CV,Combination,0.0000,0,16.5515,0,0,0,-20.6606
Nivel 2,B5,139,CM+0.4CV,Combination,0.8750,0,12.4136,0,0,0,-7.9883
Nivel 2,B5,139,CM+0.4CV,Combination,1.7500,0,8.2758,0,0,0,1.0633
Nivel 2,B5,139,CM+0.4CV,Combination,2.6250,0,4.1379,0,0,0,6.4942
Nivel 2,B5,139,CM+0.4CV,Combination,3.5000,0,0.0000,0,0,0,8.3045
Nivel 2,B5,139,CM+0.4CV,Combination,4.3750,0,-4.1379,0,0,0,6.4942
Nivel 2,B5,139,CM+0.4CV,Combination,5.2500,0,-8.2758,0,0,0,1.0633
Nivel 2,B5,139,CM+0.4CV,Combination,6.1250,0,-12.4136,0,0,0,-7.9883
Nivel 2,B5,139,CM+0.4CV,Combination,7.0000,0,-16.5515,0,0,0,-20.6606
Nivel 2,B6,140,CM+0.4CV,Combination,0.0000,0,17.7091,0,0,0,-20.6606
Nivel 2,B6,140,CM+0.4CV,Combination,0.8750,0,13.5712,0,0,0,-6.9755
Nivel 2,B6,140,CM+0.4CV,Combination,1.7500,0,9.4333,0,0,0,3.0890
Nivel 2,B6,140,CM+0.4CV,Combination,2.6250,0,5.2954,0,0,0,9.5328
Nivel 2,B6,140,CM+0.4CV,Combination,3.5000,0,1.1576,0,0,0,12.3560
